transaction_number,T_date,transaction_type,Punk_Nr,T_from,T_to,amount
7220,2020-01-03,2,654,23,8,132
7221,2020-01-01,3,654,23,8,132
7222,2017-06-23,4,654,8,6,0
7223,2017-06-23,4,655,8,6,0
7224,2017-06-23,4,656,8,6,0
7225,2017-06-23,4,657,8,6,0
7226,2022-03-17,1,658,6,12,0
7227,2017-06-23,4,658,8,6,0
7228,2022-03-17,1,659,6,12,0
7229,2020-05-22,2,659,23,8,596
7230,2020-05-20,3,659,23,8,629
7231,2020-01-05,2,659,23,8,136
7232,2020-01-01,3,659,23,8,132
7233,2017-06-23,4,659,8,6,0
7234,2021-09-02,9,660,1239,1240,378319
7235,2021-09-01,8,660,8,8,371787
7236,2021-08-27,8,660,8,8,3.24M
7237,2021-08-25,8,660,8,8,1.56M
7238,2021-08-24,9,660,1241,1239,262901
7239,2021-08-24,8,660,8,8,265169
7240,2021-08-23,8,660,8,8,270040
7241,2021-08-23,9,660,1242,1241,242727
7242,2021-08-23,8,660,8,8,241212
7243,2021-08-23,8,660,8,8,246698
7244,2021-08-23,7,660,8,8,0
7245,2021-08-23,8,660,8,8,250031
7246,2021-08-23,8,660,8,8,282136
7247,2021-03-02,9,660,23,1242,41914
7248,2021-03-02,3,660,1242,8,41855
7249,2021-02-18,8,660,8,8,57015
7250,2021-02-18,1,660,6,23,0
7251,2017-06-23,4,660,8,6,0
7252,2022-07-10,8,661,8,8,119087
7253,2022-06-21,1,661,1243,1244,0
7254,2021-11-21,8,661,8,8,422293
7255,2021-11-21,9,661,1245,1243,374893
7256,2021-11-21,8,661,8,8,374893
7257,2021-08-08,7,661,8,8,0
7258,2021-08-08,8,661,8,8,150753
7259,2021-08-08,7,661,8,8,0
7260,2021-08-08,8,661,8,8,149171
7261,2021-08-07,7,661,8,8,0
7262,2021-08-07,8,661,8,8,161192
7263,2021-08-07,7,661,8,8,0
7264,2021-08-07,8,661,8,8,166394
7265,2021-06-21,9,661,1246,1245,34832
7266,2021-06-19,8,661,8,8,34484
7267,2021-06-19,8,661,8,8,35809
7268,2021-06-18,8,661,8,8,36222
7269,2021-06-18,8,661,8,8,38617
7270,2021-06-18,8,661,8,8,41950
7271,2021-06-18,8,661,8,8,41950
7272,2021-06-16,8,661,8,8,49388
7273,2021-05-23,1,661,1247,1246,0
7274,2021-05-23,7,661,8,8,0
7275,2021-05-04,8,661,8,8,165081
7276,2021-05-04,9,661,1248,1247,152262
7277,2021-04-18,8,661,8,8,103070
7278,2021-04-17,9,661,188,1248,85563
7279,2021-04-08,8,661,8,8,74413
7280,2021-03-25,8,661,8,8,52361
7281,2021-03-07,1,661,4,188,0
7282,2021-03-04,1,661,5,4,0
7283,2021-02-04,1,661,6,5,0
7284,2017-06-23,4,661,8,6,0
7285,2022-03-17,1,662,6,12,0
7286,2017-06-23,4,662,8,6,0
7287,2022-03-17,1,663,6,12,0
7288,2017-06-23,4,663,8,6,0
7289,2022-03-17,1,664,6,12,0
7290,2020-01-05,2,664,23,8,135
7291,2020-01-01,3,664,23,8,131
7292,2017-06-23,4,664,8,6,0
7293,2023-02-20,2,665,1249,8,150567
7294,2023-02-20,3,665,1249,8,150073
7295,2021-07-21,2,665,1250,8,64672
7296,2021-07-20,3,665,1250,8,61726
7297,2021-07-17,2,665,1250,8,57913
7298,2021-07-17,3,665,1250,8,58521
7299,2021-07-15,2,665,1250,8,51833
7300,2021-07-14,3,665,1250,8,53654
7301,2020-05-27,9,665,6,123,1239
7302,2020-05-27,2,665,123,8,826
7303,2020-05-26,3,665,123,8,813
7304,2020-05-23,2,665,123,8,619
7305,2020-05-21,8,665,8,8,1201
7306,2020-05-21,3,665,123,8,595
7307,2017-06-25,2,665,9,8,14
7308,2017-06-25,3,665,9,8,14
7309,2017-06-23,4,665,8,6,0
7310,2022-03-17,1,666,6,12,0
7311,2020-08-15,2,666,1150,8,724
7312,2020-08-14,3,666,1150,8,708
7313,2020-08-01,2,666,1150,8,630
7314,2020-07-28,3,666,1150,8,527
7315,2020-07-28,2,666,1150,8,211
7316,2020-07-13,3,666,1150,8,162
7317,2017-07-19,2,666,851,8,78
7318,2017-07-19,3,666,851,8,78
7319,2017-06-27,3,666,17,8,43
7320,2017-06-27,3,666,408,8,43
7321,2017-06-27,3,666,9,8,29
7322,2017-06-27,3,666,408,8,29
7323,2017-06-26,3,666,9,8,15
7324,2017-06-26,3,666,833,8,15
7325,2017-06-23,4,666,8,6,0
7326,2022-03-17,1,667,6,12,0
7327,2017-06-23,4,667,8,6,0
7328,2021-08-28,7,668,8,8,0
7329,2021-03-12,8,668,8,8,421506
7330,2021-02-26,8,668,8,8,33849
7331,2021-02-24,8,668,8,8,47206
7332,2021-02-18,8,668,8,8,57015
7333,2021-02-18,1,668,6,23,0
7334,2017-06-23,4,668,8,6,0
7335,2021-07-30,9,669,1194,343,0
7336,2021-07-30,8,669,8,343,0
7337,2021-07-30,5,669,13,1194,0
7338,2021-05-03,6,669,1251,13,0
7339,2021-05-03,1,669,1252,1251,0
7340,2021-05-03,8,669,8,8,79291
7341,2021-05-03,9,669,1253,1252,78339
7342,2021-04-15,8,669,8,8,60538
7343,2021-03-14,8,669,8,8,56970
7344,2021-03-04,9,669,1254,1253,35700
7345,2021-03-04,3,669,1253,8,35576
7346,2021-03-03,8,669,8,8,36578
7347,2021-03-03,8,669,8,8,37524
7348,2021-02-28,8,669,8,8,33240
7349,2021-02-28,2,669,1255,8,27208
7350,2021-02-28,3,669,1255,8,27208
7351,2021-02-28,8,669,8,8,32650
7352,2021-02-25,8,669,8,8,42430
7353,2021-02-24,8,669,8,8,48831
7354,2021-02-24,8,669,8,8,54414
7355,2021-02-22,8,669,8,8,63976
7356,2021-02-21,8,669,8,8,48083
7357,2021-02-21,8,669,8,8,44082
7358,2021-02-21,8,669,8,8,41616
7359,2021-02-21,8,669,8,8,38472
7360,2021-02-21,9,669,23,1254,35493
7361,2021-02-18,8,669,8,8,34475
7362,2021-02-18,8,669,8,8,57015
7363,2021-02-18,1,669,6,23,0
7364,2017-06-23,4,669,8,6,0
7365,2022-03-17,1,670,6,12,0
7366,2017-06-23,4,670,8,6,0
7367,2022-03-17,1,671,6,12,0
7368,2017-06-23,4,671,8,6,0
7369,2023-04-10,2,672,1256,8,94
7370,2023-04-10,3,672,1256,8,94
7371,2021-12-21,3,672,1257,8,200
7372,2021-11-10,2,672,1258,8,9692
7373,2021-11-03,3,672,1258,8,9137
7374,2021-04-06,3,672,1259,8,26
7375,2020-12-16,3,672,455,8,<0.01
7376,2017-06-23,4,672,8,6,0
7377,2017-06-23,4,673,8,6,0
7378,2024-02-15,1,674,1260,1261,0
7379,2022-08-14,7,674,8,8,0
7380,2021-08-24,8,674,8,8,2.48M
7381,2021-08-23,7,674,8,8,0
7382,2021-07-31,8,674,8,8,492632
7383,2021-03-22,1,674,1262,1260,0
7384,2021-03-06,1,674,4,1262,0
7385,2021-03-04,1,674,5,4,0
7386,2021-02-04,1,674,6,5,0
7387,2017-06-23,4,674,8,6,0
7388,2023-06-12,6,675,1263,13,0
7389,2023-06-12,1,675,1264,1263,0
7390,2023-06-12,5,675,13,1264,0
7391,2023-06-12,6,675,1263,13,0
7392,2023-06-12,1,675,1264,1263,0
7393,2023-06-12,8,675,8,8,88074
7394,2023-06-12,8,675,8,8,89245
7395,2023-06-11,5,675,13,1264,0
7396,2023-03-19,6,675,424,13,0
7397,2023-03-19,1,675,425,424,0
7398,2023-03-19,1,675,335,425,0
7399,2023-03-19,5,675,13,335,0
7400,2023-03-18,6,675,1265,13,0
7401,2023-03-18,1,675,34,1265,0
7402,2023-03-18,1,675,343,34,0
7403,2022-04-23,9,675,954,343,0
7404,2022-04-23,8,675,8,343,0
7405,2022-04-23,9,675,1266,954,0
7406,2022-04-23,8,675,8,954,0
7407,2021-02-20,9,675,23,1266,30004
7408,2021-02-19,8,675,8,8,28697
7409,2021-02-18,8,675,8,8,57015
7410,2021-02-18,1,675,6,23,0
7411,2017-06-23,4,675,8,6,0
7412,2017-06-23,4,676,8,6,0
7413,2022-03-17,1,677,6,12,0
7414,2017-06-23,4,677,8,6,0
7415,2021-03-14,8,678,8,8,40086
7416,2021-03-14,9,678,1020,144,36039
7417,2021-03-14,3,678,144,8,36039
7418,2021-03-14,3,678,75,8,33266
7419,2021-03-14,8,678,8,8,36944
7420,2021-03-11,8,678,8,8,44907
7421,2021-03-11,8,678,8,8,45037
7422,2021-03-11,8,678,8,8,31503
7423,2021-03-08,8,678,8,8,36017
7424,2021-03-07,1,678,4,1020,0
7425,2021-03-04,1,678,5,4,0
7426,2021-02-04,1,678,6,5,0
7427,2017-06-23,4,678,8,6,0
7428,2022-03-17,1,679,6,12,0
7429,2017-06-23,4,679,8,6,0
7430,2021-07-30,9,680,1194,343,0
7431,2021-07-30,8,680,8,343,0
7432,2021-07-30,5,680,13,1194,0
7433,2021-05-04,6,680,472,13,0
7434,2021-05-04,1,680,473,472,0
7435,2021-05-04,5,680,13,473,0
7436,2021-05-04,6,680,280,13,0
7437,2021-05-04,1,680,281,280,0
7438,2021-05-04,5,680,13,281,0
7439,2021-05-03,6,680,1267,13,0
7440,2021-05-03,1,680,384,1267,0
7441,2021-05-03,1,680,212,384,0
7442,2021-05-03,8,680,8,8,74164
7443,2021-05-03,9,680,365,212,74164
7444,2021-05-03,8,680,8,8,74164
7445,2021-05-03,7,680,8,8,0
7446,2021-05-03,7,680,8,8,0
7447,2021-03-12,8,680,8,8,48641
7448,2021-03-12,7,680,8,8,0
7449,2021-03-07,8,680,8,8,39721
7450,2021-03-06,8,680,8,8,45431
7451,2021-03-06,1,680,4,365,0
7452,2021-03-04,1,680,5,4,0
7453,2021-02-04,1,680,6,5,0
7454,2017-06-23,4,680,8,6,0
7455,2022-03-17,1,681,6,12,0
7456,2017-06-23,4,681,8,6,0
7457,2022-06-19,8,682,8,8,74700
7458,2022-06-18,9,682,813,529,55897
7459,2022-06-18,8,682,8,8,55897
7460,2022-06-18,8,682,8,8,54962
7461,2022-06-18,8,682,8,8,51208
7462,2022-06-18,9,682,1268,813,50674
7463,2022-05-10,8,682,8,8,133653
7464,2021-11-10,1,682,1269,1268,0
7465,2021-04-07,2,682,93,8,30888
7466,2021-04-05,7,682,8,8,0
7467,2021-04-02,3,682,93,8,30802
7468,2021-04-02,3,682,75,8,27821
7469,2021-04-02,8,682,8,8,33763
7470,2021-03-29,8,682,8,8,43682
7471,2021-03-25,8,682,8,8,43104
7472,2021-03-24,8,682,8,8,44835
7473,2021-03-23,8,682,8,8,49413
7474,2021-03-20,9,682,1270,1269,43965
7475,2021-03-20,8,682,8,8,43965
7476,2021-03-20,8,682,8,8,45797
7477,2021-03-19,8,682,8,8,47608
7478,2021-03-16,8,682,8,8,47128
7479,2021-03-12,8,682,8,8,50106
7480,2021-03-11,8,682,8,8,57499
7481,2021-03-09,8,682,8,8,49228
7482,2021-03-05,8,682,8,8,44209
7483,2021-03-04,9,682,1271,1270,37627
7484,2021-03-04,8,682,8,8,37974
7485,2021-03-02,7,682,8,8,0
7486,2021-03-01,8,682,8,8,38217
7487,2021-03-01,8,682,8,8,37011
7488,2021-03-01,8,682,8,8,39001
7489,2021-02-28,9,682,1040,1271,33975
7490,2021-02-28,2,682,1271,8,32120
7491,2021-02-28,8,682,8,8,33421
7492,2021-02-28,3,682,1271,8,30873
7493,2021-02-28,3,682,1272,8,29934
7494,2021-02-28,8,682,8,8,33029
7495,2021-02-28,8,682,8,8,33690
7496,2021-02-28,8,682,8,8,33646
7497,2021-02-28,8,682,8,8,34409
7498,2021-02-28,8,682,8,8,34905
7499,2021-02-28,8,682,8,8,36051
7500,2021-02-28,8,682,8,8,39365
7501,2021-02-27,8,682,8,8,40547
7502,2021-02-27,8,682,8,8,43559
7503,2021-02-26,8,682,8,8,39292
7504,2021-02-26,8,682,8,8,43716
7505,2021-02-26,7,682,8,8,0
7506,2021-02-26,8,682,8,8,40304
7507,2021-02-26,8,682,8,8,41873
7508,2021-02-25,8,682,8,8,43731
7509,2021-02-25,8,682,8,8,48668
7510,2021-02-25,8,682,8,8,50401
7511,2021-02-25,8,682,8,8,52997
7512,2021-02-24,8,682,8,8,64201
7513,2021-02-23,8,682,8,8,61025
7514,2021-02-23,9,682,23,1040,45915
7515,2021-02-18,8,682,8,8,57015
7516,2021-02-18,1,682,6,23,0
7517,2017-06-23,4,682,8,6,0
7518,2022-03-17,1,683,6,12,0
7519,2017-06-23,4,683,8,6,0
7520,2023-11-02,1,684,1273,1274,0
7521,2023-07-14,9,684,1275,1273,134359
7522,2023-07-04,8,684,8,8,130802
7523,2023-07-02,8,684,8,8,132324
7524,2023-06-27,8,684,8,8,135643
7525,2023-05-12,8,684,8,8,132029
7526,2023-05-08,8,684,8,8,143759
7527,2023-05-06,8,684,8,8,152874
7528,2023-04-28,8,684,8,8,161328
7529,2023-04-16,8,684,8,8,187961
7530,2023-04-11,8,684,8,8,182950
7531,2023-03-22,8,684,8,8,177529
7532,2023-03-16,8,684,8,8,181223
7533,2022-11-20,8,684,8,8,144925
7534,2022-11-07,8,684,8,8,202819
7535,2022-10-22,8,684,8,8,182738
7536,2022-10-22,8,684,8,8,172921
7537,2022-09-14,8,684,8,8,216985
7538,2022-08-19,8,684,8,8,244634
7539,2022-08-12,8,684,8,8,273039
7540,2022-07-24,8,684,8,8,233955
7541,2022-07-07,8,684,8,8,183629
7542,2022-06-20,8,684,8,8,174288
7543,2022-06-20,9,684,969,1275,109615
7544,2022-05-19,8,684,8,8,202026
7545,2022-05-16,8,684,8,8,257226
7546,2022-02-21,1,684,1276,969,0
7547,2021-12-15,1,684,1276,1276,0
7548,2021-12-14,9,684,513,1276,600918
7549,2021-11-10,8,684,8,8,752378
7550,2021-10-16,8,684,8,8,690595
7551,2021-10-01,8,684,8,8,588877
7552,2021-04-21,1,684,6,513,0
7553,2020-01-05,2,684,23,8,170
7554,2020-01-01,3,684,23,8,165
7555,2017-06-28,2,684,17,8,16
7556,2017-06-28,3,684,17,8,16
7557,2017-06-23,4,684,8,6,0
7558,2023-03-24,1,685,1277,8,0
7559,2023-03-13,9,685,1278,1277,123434
7560,2023-03-13,8,685,8,1277,123269
7561,2023-03-02,3,685,1279,8,33
7562,2023-03-02,9,685,1280,1278,116254
7563,2023-03-02,3,685,1278,8,116254
7564,2023-03-02,8,685,8,1277,116254
7565,2023-03-01,8,685,8,1278,115984
7566,2023-03-01,8,685,8,8,114914
7567,2023-03-01,7,685,8,8,0
7568,2023-03-01,8,685,8,1278,112634
7569,2023-02-28,7,685,8,8,0
7570,2023-02-28,8,685,8,8,117166
7571,2023-02-28,7,685,8,8,0
7572,2023-02-27,8,685,8,8,121757
7573,2023-02-26,1,685,335,1280,0
7574,2023-02-26,5,685,13,335,0
7575,2023-02-25,6,685,334,13,0
7576,2023-02-25,1,685,335,334,0
7577,2023-02-25,9,685,1280,335,0
7578,2023-02-25,8,685,8,335,0
7579,2023-02-24,8,685,8,8,120395
7580,2023-02-24,1,685,335,1280,0
7581,2023-02-24,5,685,13,335,0
7582,2023-02-10,6,685,334,13,0
7583,2023-02-10,1,685,335,334,0
7584,2023-02-10,9,685,1280,335,0
7585,2023-02-10,8,685,8,335,0
7586,2023-02-07,1,685,335,1280,0
7587,2023-02-07,5,685,13,335,0
7588,2023-02-05,6,685,334,13,0
7589,2023-02-05,1,685,335,334,0
7590,2023-02-05,9,685,1280,335,0
7591,2023-02-05,8,685,8,335,0
7592,2023-02-04,1,685,1281,1280,0
7593,2023-02-04,9,685,1282,1281,114895
7594,2023-02-04,8,685,8,8,114895
7595,2023-02-04,2,685,1283,8,114062
7596,2023-02-04,3,685,1283,8,114062
7597,2023-02-03,3,685,1281,8,113230
7598,2023-02-03,8,685,8,8,116560
7599,2023-02-03,3,685,18,8,109879
7600,2023-02-03,8,685,8,8,128192
7601,2022-10-27,2,685,1284,8,77066
7602,2022-10-11,3,685,1284,8,64042
7603,2022-05-07,1,685,1285,1282,0
7604,2021-03-16,1,685,1286,1285,0
7605,2021-03-16,9,685,1287,1286,46188
7606,2021-03-16,3,685,1286,8,37211
7607,2021-03-16,8,685,8,8,44846
7608,2021-03-07,1,685,4,1287,0
7609,2021-03-04,1,685,5,4,0
7610,2021-02-04,1,685,6,5,0
7611,2017-06-23,4,685,8,6,0
7612,2023-02-05,1,686,1288,1289,0
7613,2022-09-24,1,686,819,1288,0
7614,2022-09-24,9,686,383,819,139345
7615,2022-09-23,8,686,8,8,135513
7616,2022-09-15,7,686,8,8,0
7617,2022-09-08,2,686,1290,8,122867
7618,2022-09-07,8,686,8,8,164138
7619,2022-09-06,3,686,1290,8,119083
7620,2022-08-23,8,686,8,8,183381
7621,2022-07-17,8,686,8,8,170099
7622,2022-07-17,2,686,1291,8,140173
7623,2022-07-15,3,686,1291,8,129011
7624,2022-07-09,8,686,8,8,142522
7625,2022-06-20,8,686,8,8,115850
7626,2022-06-18,9,686,52,383,74137
7627,2022-05-25,8,686,8,8,151082
7628,2022-05-18,1,686,18,52,0
7629,2022-05-17,9,686,1292,18,125051
7630,2022-05-17,8,686,8,8,125051
7631,2021-10-27,8,686,8,8,985216
7632,2021-08-22,8,686,8,8,1.31M
7633,2021-08-19,9,686,91,1292,322124
7634,2021-08-19,3,686,1292,8,322124
7635,2021-08-14,8,686,8,8,357792
7636,2021-08-14,8,686,8,8,377982
7637,2021-08-11,8,686,8,8,368598
7638,2021-08-07,8,686,8,8,351841
7639,2021-08-06,8,686,8,8,413058
7640,2021-08-05,8,686,8,8,351973
7641,2021-08-05,8,686,8,8,294849
7642,2021-08-04,8,686,8,8,288996
7643,2021-08-01,8,686,8,8,319712
7644,2021-07-31,8,686,8,8,316688
7645,2021-07-28,2,686,915,8,156479
7646,2021-07-27,8,686,8,8,238928
7647,2021-07-26,9,686,1010,91,182153
7648,2021-07-19,8,686,8,8,142142
7649,2021-07-19,8,686,8,8,142142
7650,2021-07-15,3,686,915,8,130771
7651,2021-07-13,8,686,8,8,145153
7652,2021-05-04,2,686,99,8,234215
7653,2021-05-03,3,686,99,8,223414
7654,2021-05-03,2,686,99,8,219981
7655,2021-05-03,3,686,99,8,219981
7656,2021-05-03,3,686,799,8,216839
7657,2021-05-03,3,686,99,8,201126
7658,2021-03-30,2,686,183,8,107031
7659,2021-03-19,3,686,183,8,105803
7660,2021-03-08,8,686,8,8,201615
7661,2021-03-02,5,686,13,1010,0
7662,2021-02-23,6,686,1293,13,0
7663,2021-02-23,1,686,1294,1293,0
7664,2021-02-21,9,686,6,1294,85792
7665,2021-02-19,8,686,8,8,85990
7666,2017-06-30,2,686,9,8,14
7667,2017-06-25,3,686,9,8,14
7668,2017-06-23,4,686,8,6,0
7669,2017-06-23,4,687,8,6,0
7670,2023-01-21,1,688,221,222,0
7671,2021-10-10,1,688,10,221,0
7672,2017-09-16,9,688,6,10,74
7673,2017-07-05,3,688,10,8,77
7674,2017-06-23,4,688,8,6,0
7675,2022-03-17,1,689,6,12,0
7676,2017-06-23,4,689,8,6,0
7677,2021-12-15,3,690,1295,8,386530
7678,2021-12-15,1,690,18,34,0
7679,2021-12-15,9,690,35,18,254015
7680,2021-12-15,8,690,8,8,254015
7681,2021-08-14,1,690,36,35,0
7682,2021-08-02,2,690,1250,8,87902
7683,2021-08-02,3,690,1250,8,87996
7684,2021-05-03,2,690,1296,8,3284
7685,2021-05-03,3,690,1296,8,3316
7686,2021-03-12,3,690,1297,8,1410
7687,2021-03-06,1,690,4,36,0
7688,2021-03-04,1,690,5,4,0
7689,2021-03-03,3,690,1298,8,321
7690,2021-03-03,3,690,251,8,242
7691,2021-02-18,3,690,1298,8,189
7692,2021-02-04,1,690,6,5,0
7693,2017-06-23,4,690,8,6,0
7694,2022-03-17,1,691,6,12,0
7695,2017-06-23,4,691,8,6,0
7696,2023-11-12,1,692,52,18,0
7697,2023-10-27,1,692,18,52,0
7698,2023-10-25,2,692,331,8,74840
7699,2023-10-25,9,692,1299,18,80436
7700,2023-10-25,8,692,8,18,79790
7701,2023-10-25,3,692,331,8,75038
7702,2023-10-24,8,692,8,8,82995
7703,2023-10-24,2,692,936,8,74589
7704,2023-10-24,3,692,936,8,74738
7705,2023-10-24,3,692,331,8,74471
7706,2023-10-24,8,692,8,8,84962
7707,2023-10-19,8,692,8,8,77899
7708,2023-10-18,8,692,8,8,81187
7709,2023-10-10,7,692,8,8,0
7710,2023-10-04,2,692,936,8,73960
7711,2023-10-04,3,692,936,8,73960
7712,2023-10-04,8,692,8,8,85398
7713,2023-09-06,8,692,8,8,90376
7714,2023-07-02,8,692,8,8,113962
7715,2023-06-25,7,692,8,8,0
7716,2023-06-25,8,692,8,8,112973
7717,2023-06-08,7,692,8,8,0
7718,2023-06-07,8,692,8,8,109973
7719,2023-05-12,8,692,8,8,122317
7720,2023-02-05,1,692,1300,1299,0
7721,2023-01-15,9,692,52,1300,111869
7722,2023-01-14,8,692,8,8,112325
7723,2023-01-12,1,692,18,52,0
7724,2023-01-12,9,692,1301,18,97138
7725,2023-01-12,8,692,8,8,97138
7726,2021-03-07,1,692,1302,1301,0
7727,2021-03-07,1,692,4,1302,0
7728,2021-03-04,1,692,5,4,0
7729,2021-02-04,1,692,6,5,0
7730,2017-06-23,4,692,8,6,0
7731,2017-06-23,4,693,8,6,0
7732,2023-04-18,1,694,1303,1304,0
7733,2021-08-23,1,694,1304,1303,0
7734,2021-03-07,1,694,4,1304,0
7735,2021-03-04,1,694,5,4,0
7736,2021-02-04,1,694,6,5,0
7737,2017-06-23,4,694,8,6,0
7738,2022-06-19,9,695,1305,772,68459
7739,2022-06-19,2,695,772,8,63498
7740,2022-06-18,3,695,772,8,62515
7741,2022-04-18,8,695,8,8,200580
7742,2022-04-14,2,695,902,8,186683
7743,2022-04-13,3,695,902,8,186331
7744,2022-04-12,8,695,8,8,199771
7745,2022-04-05,8,695,8,8,264678
7746,2022-03-30,8,695,8,8,287367
7747,2022-02-08,9,695,1306,1305,240682
7748,2022-02-06,2,695,1307,8,195003
7749,2022-02-06,3,695,1307,8,192992
7750,2022-02-06,8,695,8,8,230834
7751,2022-01-29,8,695,8,8,243150
7752,2022-01-25,9,695,290,1306,182659
7753,2022-01-01,8,695,8,8,281719
7754,2021-10-24,1,695,6,290,0
7755,2017-06-23,4,695,8,6,0
7756,2021-03-19,1,696,6,113,0
7757,2017-06-23,4,696,8,6,0
7758,2022-03-17,1,697,6,12,0
7759,2017-06-23,4,697,8,6,0
7760,2021-08-20,9,698,1308,1309,716672
7761,2021-08-17,8,698,8,8,700799
7762,2021-08-01,8,698,8,8,1.09M
7763,2021-07-31,9,698,966,1308,270451
7764,2021-07-31,8,698,8,8,270889
7765,2021-07-31,7,698,8,8,0
7766,2021-07-29,8,698,8,8,217812
7767,2021-07-16,8,698,8,8,175265
7768,2021-07-04,2,698,83,8,151198
7769,2021-07-03,8,698,8,8,183089
7770,2021-07-03,3,698,83,8,139885
7771,2021-06-10,8,698,8,8,236454
7772,2021-06-02,1,698,958,966,0
7773,2021-05-27,8,698,8,8,217926
7774,2021-05-11,7,698,8,8,0
7775,2021-05-10,8,698,8,8,325296
7776,2021-05-03,2,698,1310,8,203855
7777,2021-05-01,8,698,8,8,299981
7778,2021-04-30,3,698,1310,8,181435
7779,2021-04-27,8,698,8,8,235743
7780,2021-04-20,8,698,8,8,200017
7781,2021-04-15,9,698,513,958,158318
7782,2021-04-15,3,698,958,8,158318
7783,2021-04-12,2,698,93,8,94778
7784,2021-04-12,3,698,93,8,96426
7785,2021-04-12,1,698,6,513,0
7786,2021-03-04,2,698,1311,8,38436
7787,2021-03-03,3,698,1311,8,37770
7788,2021-03-01,3,698,1312,8,1526
7789,2021-01-11,2,698,875,8,5210
7790,2021-01-11,3,698,875,8,5512
7791,2020-09-11,2,698,1313,8,374
7792,2020-09-11,3,698,1313,8,364
7793,2019-02-28,3,698,1314,8,41
7794,2019-02-28,2,698,1314,8,20
7795,2019-02-11,3,698,1314,8,18
7796,2017-06-23,4,698,8,6,0
7797,2022-03-17,1,699,6,12,0
7798,2021-08-11,2,699,1315,8,79291
7799,2021-08-08,3,699,1315,8,77388
7800,2017-06-23,4,699,8,6,0
7801,2022-03-11,9,700,1316,1317,201544
7802,2022-02-19,8,700,8,8,215018
7803,2022-02-06,8,700,8,8,322480
7804,2022-02-04,1,700,1318,1316,0
7805,2022-02-02,9,700,955,1318,207343
7806,2022-02-02,3,700,1318,8,214629
7807,2022-02-01,8,700,8,8,230055
7808,2022-02-01,8,700,8,8,231421
7809,2022-01-25,9,700,290,955,182343
7810,2022-01-01,8,700,8,8,281230
7811,2021-10-24,1,700,11,290,0
7812,2021-10-21,5,700,13,11,0
7813,2021-02-04,6,700,15,13,0
7814,2021-02-04,1,700,11,15,0
7815,2021-02-04,1,700,6,11,0
7816,2017-06-23,4,700,8,6,0
7817,2022-06-19,7,701,8,8,0
7818,2022-04-02,8,701,8,8,294258
7819,2022-04-02,9,701,824,671,235406
7820,2022-04-02,8,701,8,8,236269
7821,2022-04-02,8,701,8,8,243218
7822,2021-03-27,7,701,8,8,0
7823,2021-03-22,8,701,8,8,50637
7824,2021-03-21,8,701,8,8,59739
7825,2021-03-07,1,701,4,824,0
7826,2021-03-04,1,701,5,4,0
7827,2021-03-03,2,701,1319,8,1492
7828,2021-03-02,3,701,1319,8,1559
7829,2021-02-04,1,701,6,5,0
7830,2017-06-23,4,701,8,6,0
7831,2023-05-21,1,702,1320,1321,0
7832,2023-02-04,1,702,1322,1320,0
7833,2021-08-27,9,702,1323,1322,278080
7834,2021-08-26,8,702,8,8,280802
7835,2021-08-24,8,702,8,8,261412
7836,2021-08-24,8,702,8,8,251848
7837,2021-08-20,9,702,75,1323,156723
7838,2021-08-20,8,702,8,8,157534
7839,2021-08-20,7,702,8,8,0
7840,2021-08-20,8,702,8,8,153608
7841,2021-08-20,5,702,13,75,0
7842,2021-08-19,6,702,308,13,0
7843,2021-08-19,1,702,74,308,0
7844,2021-08-19,7,702,8,8,0
7845,2021-08-18,8,702,8,8,144054
7846,2021-08-15,8,702,8,8,159653
7847,2021-08-12,2,702,925,8,121750
7848,2021-08-12,8,702,8,8,169909
7849,2021-08-12,9,702,1324,74,148281
7850,2021-08-11,3,702,925,8,130412
7851,2021-08-11,8,702,8,8,150934
7852,2021-08-10,8,702,8,8,153882
7853,2021-08-09,8,702,8,8,161309
7854,2021-08-09,8,702,8,8,177754
7855,2021-08-06,9,702,1325,1324,140025
7856,2021-08-05,8,702,8,8,142419
7857,2021-08-01,8,702,8,8,110182
7858,2021-07-31,8,702,8,8,92255
7859,2021-07-31,7,702,8,8,0
7860,2021-04-18,8,702,8,8,1.73M
7861,2021-04-18,9,702,75,1325,44217
7862,2021-04-18,8,702,8,8,43933
7863,2021-04-18,8,702,8,8,44412
7864,2021-04-18,5,702,13,75,0
7865,2021-04-18,9,702,1202,1206,45210
7866,2021-03-09,6,702,284,13,0
7867,2021-03-09,1,702,285,284,0
7868,2021-03-09,1,702,273,285,0
7869,2021-03-09,9,702,1040,273,27364
7870,2021-03-09,3,702,273,8,27364
7871,2021-03-09,8,702,8,8,29188
7872,2021-03-09,8,702,8,8,32818
7873,2021-03-09,8,702,8,8,33766
7874,2021-03-08,8,702,8,8,34346
7875,2021-03-07,9,702,1271,1040,29536
7876,2021-03-07,8,702,8,8,29819
7877,2021-03-07,9,702,748,1271,28491
7878,2021-03-07,8,702,8,8,28299
7879,2021-03-06,8,702,8,8,35075
7880,2021-03-06,1,702,4,748,0
7881,2021-03-04,1,702,5,4,0
7882,2021-02-04,1,702,6,5,0
7883,2017-06-23,4,702,8,6,0
7884,2021-08-26,9,703,1326,1327,334249
7885,2021-08-26,2,703,1327,8,96838
7886,2021-08-26,3,703,1327,8,96838
